id,artist_name,track_name,genre,year
6HNjRSA898iB8JebPaB1ay,Angel Guaraca,Camino Largo Versión 2,rock,2022
63q3GlHZstxXzfb0zt7ZYY,The Lumineers,BRIGHTSIDE,rock,2022
67MHiZLTqbghIfZ5F8pU9J,The Rose,Definition of ugly is,rock,2022
4Qmqux7KiBuz31IcJzHt05,Babasonicos,Bye Bye,rock,2022
2BKhMeOOjLohwCOuobeiVd,Cal in Red,Can I Call You Tonight? / Quarterback,rock,2022
01VbCa15MmvNg3KMOfoHa2,Sueco,Loser,rock,2022
0AK6oKtH1xi0y66ZkN6OGT,Babasonicos,Mimos Son Mimos,rock,2022
19dNZyDyw00aKgr6S0Os6e,Three Days Grace,Lifetime,rock,2022
0BU7UCDxV2AxK11swhJ9aJ,flipturn,Sad Disco,rock,2022
17XY1uAyl0lrFqiMp1aQXO,mgk,9 lives,rock,2022
2NkgQI4vwUpk3X4R93gRVA,PERSONA 749,Let Em' Out,rock,2022
4McmkkXIfdyHY6awDlbRM8,Generación 12,Tu Reino Está Aquí - En Vivo,rock,2022
0AOwMIY6XB78tGUDu37wXY,Mick Jagger,"Strange Game - From The ATV+ Original Series ""Slow Horses”",rock,2022
4ShVovnLIlObG43vwaCRkJ,"Black Country, New Road",Basketball Shoes,rock,2022
0cbFre6QguzhyLoBqhxr1z,Jerry Lee Lewis,Whole Lotta Shakin' Going On - Remastered 2022,rock,2022
3UKYTljIXlBUdcg0rPS98X,Black Pontiac,Troublemaker,rock,2022
0Qr6FLgSwzoZOqHd5IgLpD,H.E.A.T,Back to the Rhythm,rock,2022
6fDlvaHmbiIv4d5wlVbmHu,Azucena Aymara,Quisiera embriagarme,rock,2022
1ggbqc7jhg454UpFfSmdam,The Blue Stones,Don't Miss,rock,2022
264WrXwtcsidUulobgoSox,French Police,Club De Vampiros,rock,2022
5fAgKgpYQ4oN8R2toD2J5j,Sunflower Bean,Moment In The Sun - Bonus Track,rock,2022
7IRe1bo7Zm0q5Fn9MlNMZM,mgk,more than life (feat. glaive),rock,2022
7IRe1bo7Zm0q5Fn9MlNMZM,glaive,more than life (feat. glaive),rock,2022
46bcHfciO740CEABQrvLrR,Michael Jackson,The Girl Is Mine (with Paul McCartney),rock,2022
46bcHfciO740CEABQrvLrR,Paul McCartney,The Girl Is Mine (with Paul McCartney),rock,2022
4n82AVSg6y0mSPw9PY06Gf,State of Mine,In The Air Tonight,rock,2022
5D5fiDX8MhK3lfHJmZZmpt,ONE OK ROCK,Save Yourself,rock,2022
5KnqauuLF6qyZA9RzfeKxG,Red Hot Chili Peppers,The Drummer,rock,2022
76365icROsgrLvYVImAnyP,Arcade Fire,Age of Anxiety I,rock,2022
2p0W20VwOJpXt323xv8OAJ,Red Hot Chili Peppers,It's Only Natural,rock,2022
3x94tRszQo5AJqaLCg6G8K,"Black Country, New Road",Intro,rock,2022
3kI3vRDwTbYs9O8svalUWu,Tame Impala,No Choice,rock,2022
29ySfQsz4Zu0xmMyQ3oR6J,Memphis May Fire,The Fight Within,rock,2022
0C5U4go8KKWHmAipujRH6I,Muse,Ghosts (How Can I Move On),rock,2022
4j5gXarJqoiwh4ZIAqZcmh,Why Don't We,How Do You Love Somebody,rock,2022
2aTfmRBiYginQLFD4e5cie,Scorpions,Rock Believer,rock,2022
2d1HZ8HtdvqI5oqt7gpnB8,Sundazer,Cry Wolf,rock,2022
2CxXqVDtLzXMiB5yxAmsId,Tomas Chris,POPSICLE,rock,2022
2lYwg88PGIHbgTSnWgooXS,Madrugada,Help Yourself to Me,rock,2022
5IumuUJqNO7K5SvniuDrBz,Muse,We Are Fucking Fucked,rock,2022
3GxL646ciwj2Wtf0RwgOG3,The Kooks,Beautiful World,rock,2022
3GxL646ciwj2Wtf0RwgOG3,Milky Chance,Beautiful World,rock,2022
5ZZfo37znoAbkxbrt5YvJD,Ghost,Watcher In The Sky,rock,2022
7hxdkHpl8gNgx3NnoffkK4,"Black Country, New Road",Bread Song,rock,2022
3If1A3kmA96TVgxwuAZDB2,The Warning,ANIMOSITY,rock,2022
47QBkTm1YIJ063xgQghK6B,Dire Straits,Sultans Of Swing - Remastered 2022,rock,2022
4Bl1Hlu6CHjYocr6TqyW5d,Xdinary Heroes,Strawberry Cake,rock,2022
25zDi4gzegx32Z9Zp5pJBr,ONE OK ROCK,Prove,rock,2022
3YYnFEXCLNbaWuC0hIEnIS,Ozzy Osbourne,Patient Number 9 (feat. Jeff Beck),rock,2022
3YYnFEXCLNbaWuC0hIEnIS,Jeff Beck,Patient Number 9 (feat. Jeff Beck),rock,2022
2ptbBxMTCbFBefVMXwrdSC,Charlotte Sands,Dress,rock,2022
6LwwlI0IvFTN6DRUDdkkT8,Red Hot Chili Peppers,Poster Child,rock,2022
0ks2zjjl7XhJVqBU60GhHR,The Smile,We Don't Know What Tomorrow Brings,rock,2022
1KtXgVTeu3GUXHrOAef6QQ,Red Hot Chili Peppers,These Are the Ways,rock,2022
1l6fmXCPtTpJrKpYBe9bBw,ONE OK ROCK,Let Me Let You Go,rock,2022
3SfryNlBaUld6yNcpUxzpS,The Rose,Time,rock,2022
2xnIV4DQp2D0qVHCQYRIn9,Midrift,Twin Flames,rock,2022
7cpC2EuFMexgy392K13RZb,Red Hot Chili Peppers,Fake as Fu@k,rock,2022
0urubGmXiODfWyGL6o6W4P,Skillet,Surviving The Game,rock,2022
29JYC27mD7drKi6CWL0vDY,Placebo,Sad White Reggae,rock,2022
2PobBEqtKsX6aAqQ9c9FLg,coldrain,Bloody Power Fame,rock,2022
3OtId2P71K4wGAAJk8QCIR,Royal Blood,Honeybrains,rock,2022
3P0ONdABTC2DIzAfoJydzH,GHOSTWOMAN,All the Time,rock,2022
7nVLwt95qTvBUZmYRyggRr,Drugdealer,Madison,rock,2022
2zbQQO8BYn1GB6I5MPppOR,Kakkmaddafakka,Sixth Gear,rock,2022
6kTfQwJJGDimJxFLgUTyfa,Stick Figure,Way of Life (with Slightly Stoopid),rock,2022
6kTfQwJJGDimJxFLgUTyfa,Slightly Stoopid,Way of Life (with Slightly Stoopid),rock,2022
35XkufTndUNp26EnU9lraI,Pepe Richard,¡Que Casualidad!,rock,2022
2Z4xd8uK1ATKYicHJxvb4p,The Rose,Childhood,rock,2022
5CljWabEg9UDhKn59allYI,Rock Star,Que Lastima,rock,2022
1eAC3J6Jp9Om2TPv7jjoQ5,The Orphan The Poet,Carolina Reaper,rock,2022
40gGeC397vLmz4eETZDSrG,Five Finger Death Punch,AfterLife,rock,2022
66Q9nbI6SSfLbhBTAKH1KX,MYTCH,down to the river,rock,2022
4teDqwGXb1B4krdQnFe2cY,Red Hot Chili Peppers,Veronica,rock,2022
3nae2T5GQuCVugpECx98K9,Ghost,Twenties,rock,2022
4W63EUgzoAGAR28yEASdgS,The Rose,Shift,rock,2022
6JhVAGSbmo5rJ1mx6uZieV,Lø Spirit,Mind Of Mine,rock,2022
0p8esvsm33EFp9iABb8wH9,The Smile,Free In The Knowledge,rock,2022
6nNU368gy2IKURh81ziRan,Orión,Fuera de Cobertura,rock,2022
6nNU368gy2IKURh81ziRan,Luisa Vox,Fuera de Cobertura,rock,2022
1VOq1i14nu3fDjPKQ7lEb4,Placebo,Happy Birthday in the Sky,rock,2022
0m6mxHf1vdJHvNSzN026Aq,Azucena Aymara,A los bosques me interno yo,rock,2022
38Ow67MO6ScViFHK1j2qgN,Red Hot Chili Peppers,Aquatic Mouth Dance,rock,2022
1PSKMHBHkR0nbxMWNauF9r,quannnic,snarky,rock,2022
4L8rZacefAFsbYBI6iqQgz,The Warning,Z,rock,2022
0AmkMHfI5zFNuptoglfmOp,The Smile,Skrting On The Surface,rock,2022
2iEmvSAgiDs88DSYjvNsa2,José Lucas,Paradise,rock,2022
6IuZFiKCeyQINqL0Id3xF2,Viva Suecia,El Bien,rock,2022
0mJ2qmDI2X4wrSIIBrvvpN,Arde Bogotá,Sin Vergüenza,rock,2022
1FG7ZjnuT0O9CsDKOxND0E,ELYELLA,Que nada nos pare (lo más importante),rock,2022
23EYaP0VXowC6oT9DiY3QR,Viva Suecia,No Hemos Aprendido Nada,rock,2022
1C2aofmIOndmXAtrHeJ3YC,Viva Suecia,Justo Cuando El Mundo Apriete,rock,2022
6RM3IZHeEwhvTXxfquDbZN,Viva Suecia,Lo Siento,rock,2022
54ipXppHLA8U4yqpOFTUhr,Imagine Dragons,Bones,rock,2022
6EDwVHFSYHHKth0GgFFd2p,Paula Mattheus,La Hipoteca,rock,2022
4QZccg6eDShz5MIS0vj0Q1,El Barrio,Curandero,rock,2022
67oh7LlJZOzQiZ7mM2GtRm,Veintiuno,La vida moderna (feat. Love of Lesbian),rock,2022
1Xu2nkrg3bmKxiEVLqjqJL,El Barrio,El Licenciao,rock,2022
2SuJHXaYVHLIa2HCR5vIRJ,El Barrio,A Veces,rock,2022
52DKi7KHeaHR3QDV6r5fKD,El Barrio,El Adormitar De Los Laureles,rock,2022
44WZxCE8cb3ESowB9mQfZq,Viva Suecia,El Mal,rock,2022
4R93vEvbVvzWjq9C6ZNHUR,Taburete,Roto y Elegante,rock,2022
3sGbZxQ17M34eAe9NXdZ33,Sexy Zebras,Nena,rock,2022
0yp3TvJNlG50Q4tAHWNCRm,Depeche Mode,Enjoy the Silence,rock,2022
5Mnl264m0eo765JY4lI4r2,El Barrio,Amores Maníos,rock,2022
7koXBbxRCxTFgYHcVhUVAh,Paula Mattheus,Tocado y Hundido,rock,2022
5HvP4MmVoyDkJ9tv01rO3W,Carolina Durante,Granja escuela,rock,2022
75VRhh9RxnVCiaV0MXaPIl,Carolina Durante,Casa Kira,rock,2022
72yP0DUlWPyH8P7IoxskwN,Elton John,Hold Me Closer,rock,2022
7L93GESzq43UkKUt5FsOCq,House Of Pain,Jump Around - 30 Years Remaster,rock,2022
7BuKA1Ovk33tQRcnyo9RK3,El Barrio,Vamo Niña Un Poquito,rock,2022
0bZcQW4voD8riWu3IovQf4,Carolina Durante,Famoso en tres calles,rock,2022
4qFkP6Kyhw3WDOSKqJaZbP,Guitarricadelafuente,Ya mi mama me decía,rock,2022
2egH978KezgAiV4L7UvSlr,Paula Mattheus,Quiero Mirarte para Siempre,rock,2022
259t1F9IqPyGnQK0Y1wR5T,Sexy Zebras,Tonterías,rock,2022
1fDFHXcykq4iw8Gg7s5hG9,The 1975,About You,rock,2022
3QCUlUHF1YXN3YANkffTbk,Carolina Durante,Aaaaaa#$!&,rock,2022
0kYMwaQWABTkFff8AZjmYI,Mother Mother,Hayloft II,rock,2022
1G7VE6JNSvn2jONuJ7mNfS,Viva Suecia,Hacernos Polvo,rock,2022
3X1boMr4xCcji24wYgwof5,Vanesa Martín,Cuando no estabas,rock,2022
1VMBapbhHidf6ALFszT7w1,Imagine Dragons,Lonely,rock,2022
1mdhofvKsUQ90nba9UpKfO,Elefantes,"Al olvido (feat. Ara Malikian, Rozalén, Coque Malla, Lori Meyers y Mikel Izal)",rock,2022
56802JWqiqWBRZVfr8Jp9f,Fondo Flamenco,Princesa - 2022,rock,2022
4aZSATuGvY3EMdPkVU5WpF,Viva Suecia,El Rey Desnudo,rock,2022
2CR381NKiBLR2f5ZzkiewY,Paula Mattheus,La Hipoteca - Remix,rock,2022
4W5sX4A1HDztpmz1YxLHVP,Zea Mays,Corazón de tango - cover,rock,2022
7buOPViCiNjCZt4u3oDqJg,Carolina Durante,Colores,rock,2022
1JbcfK2RTfcmsfypYm54KU,Taburete,Penúltimo beso (feat. Miguel Campello),rock,2022
3UunIIJTjCNhLkJ3HXzAAx,Guitarricadelafuente,Mil y una noches,rock,2022
5WYzgXAzOP814ninL9deX2,Taburete,Cuando Se Apaga la Luz,rock,2022
1XTegZgxtuhtX9fZEmBtBl,Vanesa Martín,Quién lo diría,rock,2022
5SAED5EpG2omE0XIBLwKLi,David Bisbal,Tú Me Delatas,rock,2022
2e11tOwHlYenkSVyGWLpj5,Los Zopilotes Txirriaos,Valentina,rock,2022
2jG2P21A1c45YU0Z1euaNB,Bomba Estéreo,Me Duele,rock,2022
0Vrmd39dPy4zvMPISfZlJe,Maki,No Te Hice Caso,rock,2022
4WDJgS7i8uCkJB5yuCBtjH,Paula Mattheus,Valientes de Sofá - Remix,rock,2022
3y5dbGc9V7lWLmO4oqEt1C,Carolina Durante,Tu nuevo grupo favorito,rock,2022
0PQ10jG8o8Wh0uWMFtVepR,Second,El Contorno de Tus Miedos,rock,2022
0vQwn2wo9NuvvpfjMV6xH4,Sofia Ellar,Canción de Radio,rock,2022
0E0kxko3i9b5JxxMoGH3At,Imagine Dragons,My Life,rock,2022
1GfXsFAkTwcc89BGGKxybR,Vanesa Martín,Si pudiera,rock,2022
1n1y2kFPISpF9WGD3JaFo5,RADWIMPS,Suzume,rock,2022
1eA9TFfVy1J3ZGDXFDOwgc,Paula Mattheus,Cuando Te Olvides De Mí,rock,2022
7H7SHw3YWXhb4zYqyoPNa1,Florence + The Machine,Free,rock,2022
5KTBaWu8IOczQ0sPWzZ7MY,Rammstein,Dicke Titten,rock,2022
2ThaHV10xrAcL2WfqXyLnp,Imagine Dragons,Symphony,rock,2022
1g5Jqwo02PuitYfv19B6Jn,We Came As Romans,Black Hole,rock,2022
0bhWW1Bve1Ng6kEm8WjiQA,LOUTA,QUEREME,rock,2022
0YbFEoJi7Esa7lhIrEpBjl,Imagine Dragons,Waves,rock,2022
0WHtcCpZnoyFlQg3Mf2cdN,Ghost,Spillways,rock,2022
3G6XpCfczuhbTSBlgfqe9v,Natalia Lafourcade,El lugar correcto,rock,2022
4N8idxy0W2GDaEosAwPOMg,Fontaines D.C.,I Love You,rock,2022
514GW1c9Jn21KgZmO6mZIE,Rammstein,Armee der Tristen,rock,2022
0UuNO0yYvsMPlyLF7RfQlg,Rammstein,Angst,rock,2022
0GZzK43dJ6uNjOuitlCxDr,Level 42,"Something About You - 7"" Version",rock,2022
1xNi99xP8ioHUGXB5HrpNb,Natalia Lafourcade,María la Curandera,rock,2022
1x8eR79qEHjqSRAeQzV8c2,Level 42,"Running In The Family - 7"" Version",rock,2022
7wdwIaXUuzlu1grzWMFRJm,Ghost,Mary On A Cross,rock,2022
2txTXCdetbJcy8REtnZdRq,Generación 12,Quiero Conocer a Jesús (Yeshua) / Nuestro Dios,rock,2022
09KDB5l9Teu4Jmi0rcX6hT,Rawayana,CAMINAAANDO,rock,2022
3ITvhrRB5TlEks19k9qy2k,Fontaines D.C.,Jackie Down The Line,rock,2022
0DHUNPj3jZU9MfBuVIgSKi,El Cuarteto De Nos,El Cinturón Gris,rock,2022
7LHAKF7pBqHch8o6Yo0ad5,RADWIMPS,Suzume (feat. Toaka),rock,2022
2w7Ca8DNYXBCgA6Bht7o0N,Rammstein,Zick Zack,rock,2022
5achZdpIyRPbJ4WnIm5o6x,Merche,Abre Tu Mente,flamenco,2023
74kKK5Wi96iVwEOjJPQUQO,Antonio José,A Ras De Suelo,flamenco,2023
4GXqRs7diDegS6BONVMnZE,Vanesa Martín,Complicidad,flamenco,2023
2h0XqeSz7RC3G2dbj1HVxw,Vanesa Martín,La vida,flamenco,2023
0dTr88UMblgrmhRhTlme8j,LaRumbé,Hoy hace sol original,flamenco,2023
5mR03DglWHbFQ7yDE0B7m0,Manu Tenorio,Sucede,flamenco,2023
4QGWp3ZEVnPjT1Qcb87mKC,Antonio Orozco,Estoy Hecho De Pedacitos De Ti,flamenco,2023
5A0dF1ZGo46ucljoOunqtl,Manu Tenorio,Contigo Aprendí,flamenco,2023
6EH6Z7UlXmGcObzC8TgBd6,Pedro Javier González,Ídolos,flamenco,2023
3UENYzsaurH2kjsB8vBm2h,El Combo Linga,La jara,flamenco,2023
3juANwRFWOSREvJIXULiGJ,David DeMaría,Cada vez que estoy sin ti (En Directo) - Live,flamenco,2023
3juANwRFWOSREvJIXULiGJ,Vanesa Martín,Cada vez que estoy sin ti (En Directo) - Live,flamenco,2023
0ocHcerHpNrYX57cdrZ7r7,Antonio José,Quédate Conmigo,flamenco,2023
7shpNiDcCbitiKUC45pvW4,Isabel Do Diego,Caricia,flamenco,2023
4UCO5xEyuzt4Fj70wJwNtT,Jaidek,I'm a Mess,flamenco,2023
4RvG6pclIycmkydtvZqkzB,David DeMaría,Lo que pudo ser - Acoustic Version,flamenco,2023
3WLAt8iRdkdli5iJ1Azj69,Vanesa Martín,Complicidad - Munay vivo,flamenco,2023
2mOOUBL5sUIsN0RymJQ5dP,Jaidek,I'm a Mess - Extended Mix,flamenco,2023
39Yl4fC9BWMFx6EYCGCHa6,Pedro Javier González,Tabú,flamenco,2023
11242qtRx16NaRlhOacFwA,Manu Tenorio,Blanco Añil,flamenco,2023
3H6iI0vGGGiVDcGqhEyojg,Antonio José,A Un Milímetro De Ti,flamenco,2023
2iZWET22XxlKd8bFNC7Y7z,Vanesa Martín,Trampas,flamenco,2023
7LJNgVFEa2hiyfMl18bFLG,Robert Michaels,Playa del Sol,flamenco,2023
5EtbLWCzL9G08oWZMxoGK6,Vanesa Martín,Si me olvidas,flamenco,2023
1U07XdO5Gf1yEAYk37aXKo,Pedro Javier González,Pausa por Alegrías,flamenco,2023
58LXbyxuwVYGVHug4p3iDK,Antonio Orozco,Volver A Empezar,flamenco,2023
1GiLYTgn6i3liWir4VEaj0,Al piano con Nata,AIRE FLAMENCO,flamenco,2023
0Cm8fT31K0D1HoKkmrIpje,ESENCIA FLAMENCA,"Tu amor, mi fe",flamenco,2023
2vSJKKmOEJQA5tr082p5XX,Siloé,Todos los Besos,indie,2023
57YBT0mbIqGTHbTolngDj4,Siloé,Que Merezca la Pena,indie,2023
1jBpV5GsI38iowXMA1TmjY,Dani Fernández,Solo tienes que avisar,indie,2023
53lHv1tpSnWm7UahKWUbVO,Siloé,Esa Estrella,indie,2023
7pyilq0260Oo6cATaqsI7F,Arde Bogotá,Qué Vida Tan Dura,indie,2023
3bhIdZfFzs1Ov5OJ2AvIBq,MARLENA,Me Sabe Mal,indie,2023
4DEdfr4plBy97DH4YPg4At,Siloé,"Si Me Necesitas, Llámame",indie,2023
6lnMhL5wand7kNTpU3msIy,Mikel Izal,El paraíso,indie,2023
10KB4HkYIpNOd0QhyohMre,La La Love You,El Principio de algo,indie,2023
10KB4HkYIpNOd0QhyohMre,Samuraï,El Principio de algo,indie,2023
5PujHu2nTiT6ifJqT7cjvs,Viva Suecia,La Voz Del Presidente,indie,2023
2IhvR1T2uAbiSRWSoCWnxd,Arde Bogotá,Cowboys de la A3,indie,2023
4m1W29veDtXqxRuccZqHdp,Ultraligera,Amor Amor,indie,2023
2lpIdFaeDtluBR4qfHBwhP,Ultraligera,Europa,indie,2023
2lpIdFaeDtluBR4qfHBwhP,Gabriel De La Rosa,Europa,indie,2023
2lpIdFaeDtluBR4qfHBwhP,Shinova,Europa,indie,2023
2hF48grfxC2Xg7ttp8JIBk,La La Love You,"Los ojos, chica, no mienten",indie,2023
2hF48grfxC2Xg7ttp8JIBk,Soleá Morente,"Los ojos, chica, no mienten",indie,2023
6TrYZdW6Qg1zcgWP433XMi,Mikel Izal,La fe,indie,2023
0ThmUxropRzljqKcVym0ca,Veintiuno,La vida moderna (feat. Love of Lesbian),indie,2023
0ThmUxropRzljqKcVym0ca,Love of Lesbian,La vida moderna (feat. Love of Lesbian),indie,2023
3HLFQKECijQCk1gWN45KxY,Mikel Izal,El grito,indie,2023
2EzwFGUNpepjTrDkUowVHB,Siloé,Sangre en las Venas,indie,2023
7lgNA0RcstpRD5bYZZx7ZZ,Siloé,La Oposición,indie,2023
15zPjWfZ6eUFMaL4aD5Gp8,Arde Bogotá,Los Perros,indie,2023
4iVj0UxqLlgrFWNdOnCwFS,Strawberry Guy,Mrs Magic (Strings Version),indie,2023
3L9cFirNr02KvIOFxGOFVp,Miss Caffeina,Para toda la vida,indie,2023
4H5G0DJ9cVVupUlAWOfFKP,Leiva,Sashimi,indie,2023
4s9MnaNr7CR6cgpufpqMLL,Arde Bogotá,Nuestros Pecados,indie,2023
2yHnXMWMPXYq09rm7VurjM,Niña Polaca,Los días malos,indie,2023
3ewHmHFAtxQpRK8kGhnLeb,Viva Suecia,Hablar De Nada,indie,2023
3ewHmHFAtxQpRK8kGhnLeb,Valeria Castro,Hablar De Nada,indie,2023
1aKVib9ynAiU04tePmaHUy,MARLENA,bailamorena,indie,2023
4cyhDaJP3E8F9carXCXcP4,Niña Polaca,Mucho tiempo contigo,indie,2023
0G1sF0AyyGunGty1VpjpsQ,Mikel Izal,El miedo,indie,2023
1ZauxvoFXtSDuWU1tOegSw,Arde Bogotá,Copilotos,indie,2023
60SvhHtwefT0e2G7i7kOH3,Gorillaz,New Gold (feat. Tame Impala and Bootie Brown),indie,2023
60SvhHtwefT0e2G7i7kOH3,Tame Impala,New Gold (feat. Tame Impala and Bootie Brown),indie,2023
60SvhHtwefT0e2G7i7kOH3,Bootie Brown,New Gold (feat. Tame Impala and Bootie Brown),indie,2023
72kICcsaF6vo16XkXk3QCN,Viva Suecia,Gracias,indie,2023
72kICcsaF6vo16XkXk3QCN,Rozalén,Gracias,indie,2023
72kICcsaF6vo16XkXk3QCN,Las Migas,Gracias,indie,2023
42FKRY2kJb54yLHNopdrLS,MERINO,Cerca del Invierno,indie,2023
42FKRY2kJb54yLHNopdrLS,Mikel Izal,Cerca del Invierno,indie,2023
7gSZkeBr9Koc9Rfm3pp769,Gregory Alan Isakov,Sweet Heat Lightning,indie,2023
744eTnTvS38AzGOh9xH8WV,Arde Bogotá,Escorpio y Sagitario,indie,2023
1dKI91z4XZfkfWx9wxWAqg,Mikel Izal,La rabia,indie,2023
7ijFwGDTBYXsHmsJAbt7V7,Dorian,El temblor en el Liceu de Barcelona - En directo,indie,2023
7ijFwGDTBYXsHmsJAbt7V7,Arde Bogotá,El temblor en el Liceu de Barcelona - En directo,indie,2023
2daEY7bqARD03KqUxRNdRn,Shinova,"Si no es contigo (feat. Rafa Val, Viva Suecia)",indie,2023
2daEY7bqARD03KqUxRNdRn,Rafa Val,"Si no es contigo (feat. Rafa Val, Viva Suecia)",indie,2023
2daEY7bqARD03KqUxRNdRn,Viva Suecia,"Si no es contigo (feat. Rafa Val, Viva Suecia)",indie,2023
0Gz4Q1Bmyef5yA0G6LIIQZ,2hollis,poster boy,indie,2023
6rF6EsnVFUyPIiCJDiUAsj,Arde Bogotá,Veneno,indie,2023
1wJQgupV3Bxv3huBR1QwAK,Siloé,Cierra los Ojos,indie,2023
4CJniASb8OBxJ6adkw8jPc,Mikel Izal,El presente,indie,2023
4uhOimYkWI6IrGsyvfC8dY,María Escarmiento,PUEDES CONTAR CONMIGO,indie,2023
4uhOimYkWI6IrGsyvfC8dY,BLNCO,PUEDES CONTAR CONMIGO,indie,2023
4uhOimYkWI6IrGsyvfC8dY,detunedfreq,PUEDES CONTAR CONMIGO,indie,2023
2xJdIJD7ebDPOAEbkURlNa,Niña Polaca,Te vi en el concierto,indie,2023
6ptkHIi8kWjHOtpT68HIYZ,Arde Bogotá,Clávame tus Palabras,indie,2023
36EaspXSZxh8z8FieVGKF8,Veintiuno,La Toscana,indie,2023
6eI8B3QW20P68MCYMb4Etd,Matt Hansen,something to remember,indie,2023
7GEUhvUYSidYcI5e0OIfjj,Valeria Castro,techo y paredes,indie,2023
240Le9X5oEtH6UNbQBNGHc,Viva Suecia,Últimas Voluntades - Canción Original De La Película,indie,2023
3MEqPjg8jQSTkqm72VNYSf,La La Love You,Big Bang,indie,2023
3MEqPjg8jQSTkqm72VNYSf,Delaporte,Big Bang,indie,2023
64Xnl4fvHIZvlPz5Fviyz3,La La Love You,La Canción del Verano,indie,2023
44XbWNRHal0zmIFVdxdG18,Siddhartha,Nada por Hecho (feat. Leiva),indie,2023
44XbWNRHal0zmIFVdxdG18,Leiva,Nada por Hecho (feat. Leiva),indie,2023
2e4zvD5ahx7gz4WWZTFoW1,Niña Polaca,Travieso,indie,2023
2hPmz8qksw7NYQSbwpm6St,Travis Birds,Una Romántica,indie,2023
3iBgrkexCzVuPy4O9vx7Mf,beabadoobee,Glue Song,indie,2023
4ZEw5uS9RY6M6lEjsu7w8Q,Myles Smith,My Home,indie,2023
7esUFoZaQRAdh8pyXTAEJ3,MERINO,Demasiado Grande,indie,2023
7esUFoZaQRAdh8pyXTAEJ3,Ivan Ferreiro,Demasiado Grande,indie,2023
6UaBVovEsin5nieStVNIjY,Viva Suecia,Parar La Tierra,indie,2023
1swCQJ8SFRk3DNjAMXHSXB,Rayden,El lenguaje de los coleteros,indie,2023
1swCQJ8SFRk3DNjAMXHSXB,Dani Fernández,El lenguaje de los coleteros,indie,2023
3VHNgo1H6gzMe5euFCUh3k,Travis Birds,Mis Aires,indie,2023
6SFt1kzei45M8plu3VVdtT,El Kanka,Para vivir,indie,2023
6SFt1kzei45M8plu3VVdtT,Silvana Estrada,Para vivir,indie,2023
3q3itHrlJdY7QPRwvhSYra,Mikel Izal,Lo bueno,indie,2023
5ZDIxq0JfJBVN7ZKxUBmBb,Arde Bogotá,Todos Mis Amigos Están Tristes,indie,2023
180AbZduI6bYQIzwCHRwu9,beabadoobee,A Night To Remember,indie,2023
180AbZduI6bYQIzwCHRwu9,Laufey,A Night To Remember,indie,2023
5Mu5BFHb4vFS5cw0hbDICV,i don't like mirrors,i miss your warm hands,indie,2023
6I5XNhtSdKhOj72qcryPry,Samuraï,Beso Nuclear,indie,2023
6A2HJ1w4fipAe9cBEdJOqH,Siloé,Amor Amargo,indie,2023
4fkra26Ixsc44O9letGpV0,Marlon,Un Mundo Contigo,indie,2023
6A8qFoq5UwP2irm1jGuMKs,La Casa Azul,Prometo No Olvidar,indie,2023
2iU5yApTiBhiXKx2uaKZP0,Sidecars,Hasta que cierro los ojos,indie,2023
2XEDYl5q9pfbNBxkI0p85L,La La Love You,Quiero Quedarme para Siempre,indie,2023
2XEDYl5q9pfbNBxkI0p85L,RENEE,Quiero Quedarme para Siempre,indie,2023
6gvPqeWXU33E1BP4iC8i52,Viva Suecia,La Voz Del Presidente - DJ Nano Remix,indie,2023
6gvPqeWXU33E1BP4iC8i52,DJ Nano,La Voz Del Presidente - DJ Nano Remix,indie,2023
09DR0sHnQUhHOiSNttc1mv,boygenius,Not Strong Enough,indie,2023
09DR0sHnQUhHOiSNttc1mv,Julien Baker,Not Strong Enough,indie,2023
09DR0sHnQUhHOiSNttc1mv,Phoebe Bridgers,Not Strong Enough,indie,2023
09DR0sHnQUhHOiSNttc1mv,Lucy Dacus,Not Strong Enough,indie,2023
1gZBLS4j3p16lYp5fyzKll,MERINO,Apareciste,indie,2023
4I4si1XgpWQcVFRT4E3Drx,Veintiuno,La Ruina,indie,2023
5nlsoQTZAfO66F6M8KZnXO,Mikel Izal,La huida,indie,2023
67ADf1l8spJvOj1gAjuHr9,Veintiuno,Leona,indie,2023
7fFaR2WGZUeV3nkqm854DE,La Maravillosa Orquesta del Alcohol,Hablar Sin Leísmos,indie,2023
5gdTz3GvObUcETPhF8ZcfS,Andrés Suárez,SERÁ,indie,2023
7taRyyhWhwRtWYAFTgVans,Mikel Izal,La gula,indie,2023
4SwSpxsOYtnEaRxWtYrnvZ,Big Thief,Vampire Empire,indie,2023
5ZP8LfM7TezqoxF9yp6VzX,Cigarettes After Sex,Stop Waiting,indie,2023
5HQtnp4LWEWYSrl7v1KuJL,Jacob Mey,Sin Miedo a Vivir,indie,2023
5HQtnp4LWEWYSrl7v1KuJL,Juls Cattáneo,Sin Miedo a Vivir,indie,2023
7nDANqus8tOQpymiqMkCIm,Siloé,Génesis,indie,2023
2O48OWfHZSMD68P9gR0lbN,Chica Sobresalto,El Milagro,indie,2023
2O48OWfHZSMD68P9gR0lbN,Rafa Val,El Milagro,indie,2023
2O48OWfHZSMD68P9gR0lbN,Viva Suecia,El Milagro,indie,2023
4hXQlY6mUdaA9L7310qL0K,MARLENA,niñata,indie,2023
